component_section_id	context_key	context_name	context_kind	is_root	is_recursive
sect_C.7.2.1	table_C.7-3	General Study Module Attributes	table	Y	N
sect_C.7.2.1	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.7.2.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.2.1	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.7.2.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.2.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.2.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.2.2	table_C.7-4a	Patient Study Module Attributes	table	Y	N
sect_C.7.2.2	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.7.2.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.2.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.2.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.2.3	table_C.7-4b	Clinical Trial Study Module Attributes	table	Y	N
sect_C.7.2.3	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.2.3	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.2.3	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.3.1	table_C.7-5a	General Series Module Attributes	table	Y	N
sect_C.7.3.1	table_10-1	Person Identification Macro Attributes	table	N	N
sect_C.7.3.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.3.1	table_10-16	Performed Procedure Step Summary Macro Attributes	table	N	N
sect_C.7.3.1	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.7.3.1	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.7.3.1	table_10-9	Request Attributes Macro Attributes	table	N	N
sect_C.7.3.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.3.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.3.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.3.2	table_C.7-5b	Clinical Trial Series Module Attributes	table	Y	N
sect_C.7.3.3	table_C.7-5c	Enhanced Series Module Attributes	table	Y	N
sect_C.7.3.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.4.1	table_C.7-6	Frame of Reference Module Attributes	table	Y	N
sect_C.7.4.2	table_C.7-7	Synchronization Module Attributes	table	Y	N
sect_C.7.5.1	table_C.7-8	General Equipment Module Attributes	table	Y	N
sect_C.7.5.1	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.7.5.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.5.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.5.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.5.2	table_C.7-8b	Enhanced General Equipment Module Attributes	table	Y	N
sect_C.7.6.1	table_C.7-9	General Image Module Attributes	table	Y	N
sect_C.7.6.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.1	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.7.6.1	table_10-7	General Anatomy Optional Macro Attributes	table	N	N
sect_C.7.6.1	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.7.6.1	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.7.6.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.1	table_C.7-11b	Image Pixel Macro Attributes	table	N	N
sect_C.7.6.1	table_C.7-11c	Image Pixel Description Macro Attributes	table	N	N
sect_C.7.6.1	table_C.7.6.16-12b	Real World Value Mapping Item Macro Attributes	table	N	N
sect_C.7.6.10	table_C.7-16	Mask Module Attributes	table	Y	N
sect_C.7.6.11	table_C.7-17	Display Shutter Module Attributes	table	Y	N
sect_C.7.6.11	table_C.7-17a	Display Shutter Macro Attributes	table	N	N
sect_C.7.6.12	table_C.7-18	Device Module Attributes	table	Y	N
sect_C.7.6.12	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.12	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.12	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.13	table_C.7-19	Intervention Module Attributes	table	Y	N
sect_C.7.6.13	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.13	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.13	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.14	table_C.7.6.14-1	Acquisition Context Module Attributes	table	Y	N
sect_C.7.6.14	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.14	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.7.6.14	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.7.6.14	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.14	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.14	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.15	table_C.7.6.15-1	Bitmap Display Shutter Module Attributes	table	Y	N
sect_C.7.6.16	table_C.7.6.16-1	Multi-frame Functional Groups Module Attributes	table	Y	N
sect_C.7.6.16.2.1	table_C.7.6.16-2	Pixel Measures Macro Attributes	table	Y	N
sect_C.7.6.16.2.10	table_C.7.6.16-11	Frame VOI LUT Macro Attributes	table	Y	N
sect_C.7.6.16.2.10b	table_C.7.6.16-11b	Frame VOI LUT with LUT Macro Attributes	table	Y	N
sect_C.7.6.16.2.10b	table_C.11-2b	VOI LUT Macro Attributes	table	N	N
sect_C.7.6.16.2.11	table_C.7.6.16-12	Real World Value Mapping Macro Attributes	table	Y	N
sect_C.7.6.16.2.11	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.16.2.11	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.7.6.16.2.11	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.7.6.16.2.11	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.11	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.11	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.11	table_C.7.6.16-12b	Real World Value Mapping Item Macro Attributes	table	N	N
sect_C.7.6.16.2.12	table_C.7.16-13	Contrast/Bolus Usage Macro Attributes	table	Y	N
sect_C.7.6.16.2.13	table_C.7.6.16-14	Pixel Intensity Relationship LUT Macro Attributes	table	Y	N
sect_C.7.6.16.2.14	table_C.7.6.16-15	Frame Pixel Shift Macro Attributes	table	Y	N
sect_C.7.6.16.2.15	table_C.7.6.16-16	Patient Orientation in Frame Macro Attributes	table	Y	N
sect_C.7.6.16.2.16	table_C.7.6.16-17	Frame Display Shutter Macro Attributes	table	Y	N
sect_C.7.6.16.2.16	table_C.7-17a	Display Shutter Macro Attributes	table	N	N
sect_C.7.6.16.2.17	table_C.7.6.16-18	Respiratory Synchronization Macro Attributes	table	Y	N
sect_C.7.6.16.2.18	table_C.7.6.16-19	Irradiation Event Identification Macro Attributes	table	Y	N
sect_C.7.6.16.2.19	table_C.7.6.16.2-20	Radiopharmaceutical Usage Macro Attributes	table	Y	N
sect_C.7.6.16.2.2	table_C.7.6.16-3	Frame Content Macro Attributes	table	Y	N
sect_C.7.6.16.2.20	table_C.7.6.16.2-21	Patient Physiological State Macro Attributes	table	Y	N
sect_C.7.6.16.2.20	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.20	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.20	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.21	table_C.7.6.16.2.21-1	Plane Position (Volume) Macro Attributes	table	Y	N
sect_C.7.6.16.2.22	table_C.7.6.16.2.22-1	Plane Orientation (Volume) Macro Attributes	table	Y	N
sect_C.7.6.16.2.23	table_C.7.6.16.2.23-1	Temporal Position Macro Attributes	table	Y	N
sect_C.7.6.16.2.24	table_C.7.6.16.2.24-1	Image Data Type Macro Attributes	table	Y	N
sect_C.7.6.16.2.25.1	table_C.7.6.16.2.25.1-1	Unassigned Shared Converted Attributes Macro Attributes	table	Y	N
sect_C.7.6.16.2.25.2	table_C.7.6.16.2.25.2-1	Unassigned Per-Frame Converted Attributes Macro Attributes	table	Y	N
sect_C.7.6.16.2.25.3	table_C.7.6.16.2.25.3-1	Image Frame Conversion Source Macro Attributes	table	Y	N
sect_C.7.6.16.2.25.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.16.2.25.3	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.16.2.26	table_C.7.6.16.2.26-1	Stored Value Color Range Macro Attributes	table	Y	N
sect_C.7.6.16.2.27	table_C.7.6.16.2.27-1	Frame Usefulness Functional Group Macro Attributes	table	Y	N
sect_C.7.6.16.2.28	table_C.7.6.16.2.28-1	Camera Position Functional Group Macro Attributes	table	Y	N
sect_C.7.6.16.2.29	table_C.7.6.16.2.29-1	Time of Frame Functional Group Macro Attributes	table	Y	N
sect_C.7.6.16.2.3	table_C.7.6.16-4	Plane Position (Patient) Macro Attributes	table	Y	N
sect_C.7.6.16.2.4	table_C.7.6.16-5	Plane Orientation (Patient) Macro Attributes	table	Y	N
sect_C.7.6.16.2.5	table_C.7.6.16-6	Referenced Image Macro Attributes	table	Y	N
sect_C.7.6.16.2.5	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.16.2.5	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.16.2.5	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.5	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.5	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.6	table_C.7.6.16-7	Derivation Image Macro Attributes	table	Y	N
sect_C.7.6.16.2.6	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.16.2.6	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.16.2.6	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.6	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.6	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.7	table_C.7.6.16-8	Cardiac Synchronization Macro Attributes	table	Y	N
sect_C.7.6.16.2.8	table_C.7.6.16-9	Frame Anatomy Macro Attributes	table	Y	N
sect_C.7.6.16.2.8	table_10-5	General Anatomy Mandatory Macro Attributes	table	N	N
sect_C.7.6.16.2.8	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.7.6.16.2.8	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.8	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.8	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.16.2.9	table_C.7.6.16-10	Pixel Value Transformation Macro Attributes	table	Y	N
sect_C.7.6.16.2.9b	table_C.7.6.16-10b	Identity Pixel Value Transformation Macro Attributes	table	Y	N
sect_C.7.6.17	table_C.7.6.17-1	Multi-frame Dimension Module Attributes	table	Y	N
sect_C.7.6.18.1	table_C.7.6.18-1	Cardiac Synchronization Module Attributes	table	Y	N
sect_C.7.6.18.2	table_C.7.6.18-2	Respiratory Synchronization Module Attributes	table	Y	N
sect_C.7.6.18.3	table_C.7.6.18-3	Bulk Motion Synchronization Module Attributes	table	Y	N
sect_C.7.6.19	table_C.7.6.19-1	Supplemental Palette Color Lookup Table Module Attributes	table	Y	N
sect_C.7.6.2	table_C.7-10	Image Plane Module Attributes	table	Y	N
sect_C.7.6.20	table_C.7.6.20-1	Patient Orientation Module Attributes	table	Y	N
sect_C.7.6.20	table_10-15	Patient Orientation Macro Attributes	table	N	N
sect_C.7.6.20	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.20	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.20	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.21	table_C.7.6.21-1	Image - Equipment Coordinate Relationship Module Attributes	table	Y	N
sect_C.7.6.22	table_C.7.6.22-1	Specimen Module Attributes	table	Y	N
sect_C.7.6.22	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.7.6.22	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.7.6.22	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.7.6.22	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.7.6.22	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.22	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.22	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.22	table_C.7.6.22-2	Specimen Macro Attributes	table	N	N
sect_C.7.6.23	table_C.7.6.23-1	Enhanced Palette Color Lookup Table Module Attributes	table	Y	N
sect_C.7.6.23	table_C.11-2b	VOI LUT Macro Attributes	table	N	N
sect_C.7.6.24	table_PS3.3_C.7.6.24-1	Floating Point Image Pixel Module Attributes	table	Y	N
sect_C.7.6.25	table_PS3.3_C.7.6.25-1	Double Floating Point Image Pixel Module Attributes	table	Y	N
sect_C.7.6.26	table_C.7.6.26-1	Real-Time Bulk Data Flow Module Attributes	table	Y	N
sect_C.7.6.27	table_C.7.6.27-1	Current Frame Functional Groups Module Attributes	table	Y	N
sect_C.7.6.28	table_C.7.6.28-1	Real-Time Acquisition Module Attributes	table	Y	N
sect_C.7.6.29	table_C.7.6.29-1	Sparse Multi-frame Functional Groups Module Attributes	table	Y	N
sect_C.7.6.3	table_C.7-11a	Image Pixel Module Attributes	table	Y	N
sect_C.7.6.3	table_C.7-11c	Image Pixel Description Macro Attributes	table	N	N
sect_C.7.6.30	table_C.7.6.30-1	Enhanced Patient Orientation Module Attributes	table	Y	N
sect_C.7.6.30	table_10-15a	Patient Orientation and Equipment Relationship Macro Attributes	table	N	N
sect_C.7.6.30	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.30	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.30	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.4	table_C.7-12	Contrast/Bolus Module Attributes	table	Y	N
sect_C.7.6.4	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.4	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.4	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.4b	table_C.7-12b	Enhanced Contrast/Bolus Module Attributes	table	Y	N
sect_C.7.6.4b	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.4b	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.4b	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.5	table_C.7-13	Cine Module Attributes	table	Y	N
sect_C.7.6.5	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.7.6.5	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.7.6.5	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.7.6.6	table_C.7-14	Multi-frame Module Attributes	table	Y	N
sect_C.7.6.9	table_C.7-15	Frame Pointers Module Attributes	table	Y	N
sect_C.7.9	table_C.7-22	Palette Color Lookup Table Module Attributes	table	Y	N
sect_C.7.9	table_C.7-22a	Palette Color Lookup Table Macro Attributes	table	N	N
sect_C.8.1.1	table_C.8-1	CR Series Module Attributes	table	Y	N
sect_C.8.1.2	table_C.8-2	CR Image Module Attributes	table	Y	N
sect_C.8.1.2	table_10-10	Basic Pixel Spacing Calibration Macro Attributes	table	N	N
sect_C.8.1.2	table_10-23	Exposure Index Macro Attributes	table	N	N
sect_C.8.1.2	table_10-7	General Anatomy Optional Macro Attributes	table	N	N
sect_C.8.1.2	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.1.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.1.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.1.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.11.1	table_C.8-68	DX Series Module Attributes	table	Y	N
sect_C.8.11.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.11.10	table_C.8-76b	Enhanced Mammography Series Module Attributes	table	Y	N
sect_C.8.11.10	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.11.10	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.8.11.10	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.11.10	table_10-9	Request Attributes Macro Attributes	table	N	N
sect_C.8.11.10	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.11.10	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.11.10	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.11.2	table_C.8-69	DX Anatomy Imaged Module Attributes	table	Y	N
sect_C.8.11.2	table_10-6	General Anatomy Required Macro Attributes	table	N	N
sect_C.8.11.2	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.11.2	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.11.2	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.11.2	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.11.3	table_C.8-70	DX Image Module Attributes	table	Y	N
sect_C.8.11.4	table_C.8-71	DX Detector Module Attributes	table	Y	N
sect_C.8.11.4	table_10-10	Basic Pixel Spacing Calibration Macro Attributes	table	N	N
sect_C.8.11.4	table_10-23	Exposure Index Macro Attributes	table	N	N
sect_C.8.11.4	table_C.8-71b	Digital X-Ray Detector Macro Attributes	table	N	N
sect_C.8.11.5	table_C.8-72	DX Positioning Module Attributes	table	Y	N
sect_C.8.11.5	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.11.5	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.11.5	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.11.6	table_C.8-73	Mammography Series Module Attributes	table	Y	N
sect_C.8.11.6	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.11.6	table_10-17	HL7v2 Hierarchic Designator Macro Attributes	table	N	N
sect_C.8.11.6	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.11.6	table_10-9	Request Attributes Macro Attributes	table	N	N
sect_C.8.11.6	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.11.6	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.11.6	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.11.7	table_C.8-74	Mammography Image Module Attributes	table	Y	N
sect_C.8.11.7	table_10-5	General Anatomy Mandatory Macro Attributes	table	N	N
sect_C.8.11.7	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.11.7	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.11.7	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.11.7	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.11.8	table_C.8-75	Intra-Oral Series Module Attributes	table	Y	N
sect_C.8.11.9	table_C.8-76	Intra-Oral Image Module Attributes	table	Y	N
sect_C.8.11.9	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.11.9	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.11.9	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.12.1	table_C.8-77	VL Image Module Attributes	table	Y	N
sect_C.8.12.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.12.1	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.12.1	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.12.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.12.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.12.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.12.10	table_C.8.12.10-1	VL Photographic Equipment Module Attributes	table	Y	N
sect_C.8.12.11	table_C.8.12.11-1	VL Photographic Acquisition Module Attributes	table	Y	N
sect_C.8.12.12	table_C.8.12.12-1	VL Photographic Geolocation Module Attributes	table	Y	N
sect_C.8.12.13	table_C.8.12.13-1	Dermoscopic Image Module Attributes	table	Y	N
sect_C.8.12.14	table_C.8.12.14-1	Microscope Slide Layer Tile Organization Module Attributes	table	Y	N
sect_C.8.12.2	table_C.8-78	Slide Coordinates Module Attributes	table	Y	N
sect_C.8.12.3	table_C.8.12.3-1	Whole Slide Microscopy Series Module Attributes	table	Y	N
sect_C.8.12.3	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.12.4	table_C.8.12.4-1	Whole Slide Microscopy Image Module Attributes	table	Y	N
sect_C.8.12.5	table_C.8.12.5-1	Optical Path Module Attributes	table	Y	N
sect_C.8.12.5	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.12.5	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.12.5	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.12.5	table_C.7-22a	Palette Color Lookup Table Macro Attributes	table	N	N
sect_C.8.12.6.1	table_C.8.12.6.1-1	Plane Position (Slide) Macro Attributes	table	Y	N
sect_C.8.12.6.2	table_C.8.12.6.2-1	Optical Path Identification Macro Attributes	table	Y	N
sect_C.8.12.6.3	table_C.8.12.6.3-1	Specimen Reference Macro Attributes	table	Y	N
sect_C.8.12.8	table_C.8.12.8-1	Slide Label Module Attributes	table	Y	N
sect_C.8.12.9	table_C.8.12.9-1	Whole Slide Microscopy Image Frame Type Macro Attributes	table	Y	N
sect_C.8.13.1	table_C.8-79	Enhanced MR Image Module Attributes	table	Y	N
sect_C.8.13.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.13.1	table_10-2	Content Item Macro Attributes	table	N	N
sect_C.8.13.1	table_10-25	Optional View and Slice Progression Direction Macro Attributes	table	N	N
sect_C.8.13.1	table_10.2.1-1	Content Item with Modifiers Macro Attributes	table	N	N
sect_C.8.13.1	table_10.29-1	UDI Macro Attributes	table	N	N
sect_C.8.13.1	table_10.35-1	Device Model Macro Attributes	table	N	N
sect_C.8.13.1	table_10.36-1	Device Identification Macro Attributes	table	N	N
sect_C.8.13.1	table_10.42-1	Hierarchical Evidence Reference Macro Attributes	table	N	N
sect_C.8.13.1	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.13.1	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.13.1	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.13.1	table_C.17-3	Hierarchical SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.13.1	table_C.17-3a	Hierarchical Series Reference Macro Attributes	table	N	N
sect_C.8.13.1	table_C.36.2.2.3-1	RT Accessory Device Identification Macro Attributes	table	N	N
sect_C.8.13.1	table_C.36.2.3.4-1	RT Patient Treatment Preparation Macro Attributes	table	N	N
sect_C.8.13.1	table_C.36.2.4.12-1	RT Equipment Mapping and Plan Reference Macro Attributes	table	N	N
sect_C.8.13.1	table_C.7-11b	Image Pixel Macro Attributes	table	N	N
sect_C.8.13.1	table_C.7-11c	Image Pixel Description Macro Attributes	table	N	N
sect_C.8.13.1	table_C.8-131	Common CT/MR and Photoacoustic Image Description Macro Attributes	table	N	N
sect_C.8.13.1	table_C.8-83	MR Image and Spectroscopy Instance Macro Attributes	table	N	N
sect_C.8.13.1	table_C.8-84	MR Image Description Macro Attributes	table	N	N
sect_C.8.13.4	table_C.8-87	MR Pulse Sequence Module Attributes	table	Y	N
sect_C.8.13.5.1	table_C.8-88	MR Image Frame Type Macro Attributes	table	Y	N
sect_C.8.13.5.1	table_C.8-131	Common CT/MR and Photoacoustic Image Description Macro Attributes	table	N	N
sect_C.8.13.5.1	table_C.8-84	MR Image Description Macro Attributes	table	N	N
sect_C.8.13.5.10	table_C.8-97	MR Averages Macro Attributes	table	Y	N
sect_C.8.13.5.11	table_C.8-98	MR Spatial Saturation Macro Attributes	table	Y	N
sect_C.8.13.5.12	table_C.8-99	MR Metabolite Map Macro Attributes	table	Y	N
sect_C.8.13.5.12	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.13.5.12	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.13.5.12	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.13.5.13	table_C.8-100	MR Velocity Encoding Macro Attributes	table	Y	N
sect_C.8.13.5.14	table_C.8-100b	MR Arterial Spin Labeling Macro Attributes	table	Y	N
sect_C.8.13.5.14	table_10-7	General Anatomy Optional Macro Attributes	table	N	N
sect_C.8.13.5.14	table_10-8	Primary Anatomic Structure Macro Attributes	table	N	N
sect_C.8.13.5.14	table_8.8-1	Code Sequence Macro Attributes	table	N	N
sect_C.8.13.5.14	table_8.8-1a	Basic Code Sequence Macro Attributes	table	N	N
sect_C.8.13.5.14	table_8.8-1b	Enhanced Code Sequence Macro Attributes	table	N	N
sect_C.8.13.5.15	table_C.8-100c	Functional MR Macro Attributes	table	Y	N
sect_C.8.13.5.2	table_C.8-89	MR Timing and Related Parameters Macro Attributes	table	Y	N
sect_C.8.13.5.3	table_C.8-90	MR FOV/Geometry Macro Attributes	table	Y	N
sect_C.8.13.5.4	table_C.8-91	MR Echo Macro Attributes	table	Y	N
sect_C.8.13.5.5	table_C.8-92	MR Modifier Macro Attributes	table	Y	N
sect_C.8.13.5.6	table_C.8-93	MR Imaging Modifier Macro Attributes	table	Y	N
sect_C.8.13.5.7	table_C.8-94	MR Receive Coil Macro Attributes	table	Y	N
sect_C.8.13.5.8	table_C.8-95	MR Transmit Coil Macro Attributes	table	Y	N
sect_C.8.13.5.9	table_C.8-96	MR Diffusion Macro Attributes	table	Y	N
sect_C.8.13.6	table_C.8-101	MR Series Module Attributes	table	Y	N
sect_C.8.13.6	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.14.1	table_C.8-102	MR Spectroscopy Module Attributes	table	Y	N
sect_C.8.14.1	table_10-11	SOP Instance Reference Macro Attributes	table	N	N
sect_C.8.14.1	table_10-3	Image SOP Instance Reference Macro Attributes	table	N	N
